,Offense Code,Last Parole Decision,Parole Review Status
2156,35310000,0,0
2157,54040011,1,0
2161,11180000,0,1
2162,35310000,0,1
2163,13990076,0,1
2164,9150000,0,0
2166,54040011,0,0
2167,9150000,0,1
2168,11180000,0,0
2169,52030025,1,0
2172,13150005,0,1
2173,13150005,0,0
2174,12130000,0,0
2175,11990001,0,1
2176,35990003,1,0
2178,36990007,0,1
2180,9130000,0,0
2181,11180000,0,1
2183,52030012,1,0
2184,12120000,0,0
2187,12130000,0,1
2188,12130000,0,0
2189,48040003,0,1
2194,11220000,0,0
2195,48010020,0,0
2198,70990065,0,0
2201,13150005,0,1
2202,11990006,0,0
2203,54040011,0,1
2205,22090000,0,0
2206,13990025,0,0
2207,11180000,0,0
2208,13150005,0,0
2209,13150004,0,0
2211,11190000,0,1
2212,11990004,1,0
2213,22990002,0,0
2214,11990004,1,0
2218,11990004,0,0
2220,12120000,0,1
2221,54040011,0,1
2223,13170000,1,0
2224,54040011,0,1
2225,22110000,0,0
2226,10990004,0,0
2227,35310000,0,1
2232,12120000,0,1
2233,54040011,0,1
2234,12990001,0,0
2235,9150000,1,0
2237,23210000,0,0
2240,12990001,0,0
2241,54040011,1,0
2242,11180000,0,1
2243,11190000,0,0
2247,13990041,0,0
2248,36010001,0,0
2249,11990004,1,0
2250,54040011,0,0
2251,9150000,0,0
2252,12130000,0,0
2253,36010001,0,0
2255,9150000,0,0
2256,48010020,1,0
2257,13190000,0,0
2259,11180000,0,0
2262,54040011,0,0
2263,35310000,0,0
2264,12120000,0,0
2269,54040011,0,0
2271,12990002,0,0
2274,13150004,0,0
2275,36990008,1,0
2279,20110000,0,0
2282,50150004,1,0
2285,11180000,0,1
2286,13990075,1,0
2290,20990005,0,1
2291,11190000,0,0
2293,11180000,1,0
2294,9990019,0,0
2295,11180000,0,0
2296,22130000,0,1
2297,12990002,0,0
2298,9150000,0,0
2299,13990075,1,0
2301,9150000,0,0
2302,25890001,1,0
2303,9990019,0,0
2306,36140000,0,0
2307,54040011,0,0
2310,12990002,0,0
2311,22100000,0,0
2312,54040011,0,0
2313,25890002,0,0
2315,11220000,0,0
2316,11990004,1,0
2317,13990075,0,0
2318,11990003,1,0
2320,22140000,0,0
2321,9150000,0,0
2322,12120000,0,1
2323,9130000,0,0
2328,12120000,0,1
2329,9140000,0,0
2330,11990004,1,0
2331,35990003,0,0
2332,36010001,0,0
2333,11180000,1,0
2334,35990185,0,1
2335,35990015,1,0
2336,12130000,0,0
2337,22090000,0,0
2338,11180000,0,1
2339,12990001,0,0
2340,54040011,0,0
2341,13150004,0,1
2343,12120000,0,1
2344,11990004,0,0
2345,12130000,0,0
2348,36990007,1,0
2349,11180000,0,1
2351,22990002,0,1
2352,35410000,0,1
2353,22990003,0,0
2354,12130000,0,0
2355,36990007,0,0
2356,13150005,0,0
2357,54040011,0,0
2358,9150000,0,0
2359,35990003,1,0
2360,13170000,0,0
2362,11180000,0,0
2364,12130000,0,0
2365,9150000,0,0
2368,22990002,0,0
2369,22090000,0,0
2370,54040011,1,0
2374,13990043,0,0
2375,54040011,0,0
2376,13150005,0,0
2377,9990001,0,0
2379,22090000,0,1
2381,12120000,1,0
2382,9130000,0,0
2383,13170000,0,1
2384,12130000,0,0
2385,13150004,0,0
2388,12130000,0,0
2390,70990065,0,0
2391,9150000,0,0
2393,22080000,1,0
2394,11990003,0,0
2395,12120000,0,0
2396,9160000,0,0
2397,22080000,0,0
2401,11990004,0,0
2402,13150000,0,1
2403,36990008,1,0
2404,11180000,0,1
2405,22990002,0,0
2407,9150000,0,0
2409,54040011,0,1
2411,22990002,0,0
2413,54040011,0,0
2415,36140000,0,0
2416,11180000,0,1
2417,35990003,0,0
2418,13150005,0,0
2419,25890002,0,1
2420,11220000,1,0
2422,11190000,0,0
2424,35990016,1,0
2425,9130000,0,0
2426,35410000,0,0
2429,22990002,0,0
2431,54040020,0,0
2433,9150000,0,0
2434,13170000,0,1
2437,11990004,1,0
2438,48010020,0,0
2440,9130000,0,0
2443,52030024,0,0
2445,35990003,0,0
2446,11180000,0,1
2447,13150005,0,0
2448,11180000,0,0
2450,35620012,0,0
2451,13150005,0,1
2452,9150000,0,0
2453,9990019,0,0
2454,12120000,0,0
2455,54040033,0,0
2457,13140000,0,1
2458,35990014,0,1
2459,54040011,0,0
2461,35990003,0,1
2463,12120000,0,0
2464,11990004,0,0
2467,35990003,0,0
2468,13150005,1,0
2470,13990075,0,1
2472,35990017,0,0
2473,22990002,0,1
2476,10100000,0,0
2477,54040011,0,1
2478,9150000,0,0
2479,54040011,1,0
2481,23990010,0,0
2482,35990003,0,0
2483,36990007,0,0
2485,23170000,0,0
2486,54040011,0,0
2487,23990196,1,0
2488,12120000,0,0
2489,11990001,0,0
2490,52030012,1,0
2491,49010000,0,0
2492,11990003,0,0
2494,70990065,0,1
2495,13150005,1,0
2496,36990009,0,1
2497,36010001,0,0
2498,13150005,0,0
2499,13150004,0,0
2500,13150004,1,0
2501,22090000,0,1
2502,24110000,0,0
2503,23990203,0,0
2504,9150000,0,1
2505,13990076,1,0
2507,11990004,0,0
2510,36990007,1,0
2511,11180000,0,0
2512,22090000,0,1
2513,13180000,0,0
2514,12990002,1,0
2515,22140000,1,0
2517,12120000,0,0
2518,54040011,0,1
2519,12990001,0,0
2520,9130000,0,0
2521,13160014,0,1
2523,11180000,0,0
2524,9130000,0,0
2525,54040011,1,0
2526,12120000,1,0
2527,54040011,0,0
2528,9150000,0,0
2530,9150000,0,1
2531,22090000,0,0
2532,36990007,0,0
2533,11990004,0,0
2534,12990001,0,1
2537,13150004,0,0
2538,48010020,0,1
2539,10100000,0,1
2540,48010020,0,1
2542,36010001,1,0
2543,54040011,0,1
2544,36990013,0,0
2545,36140000,0,0
2548,37040001,0,0
2549,13200000,0,0
2550,36990007,1,0
2552,54040011,0,1
2553,13150005,0,0
2554,54040011,1,0
2555,12120000,1,0
2557,35420000,0,0
2558,12130000,0,0
2560,13990026,0,1
2561,22990002,0,0
2562,12130000,0,0
2563,48010020,0,1
2564,9150000,0,0
2565,54040011,1,0
2566,36990013,0,0
2567,22990003,0,0
2568,35990015,1,0
2569,54040011,0,1
2571,13990075,0,0
2572,12120000,0,0
2573,54040011,1,0
2574,54040011,1,0
2576,13150005,0,0
2577,11990003,1,0
2579,36990013,0,0
2580,9150000,0,0
2581,10100000,0,0
2582,54040011,1,0
2584,35990014,0,1
2585,11180000,0,0
2586,9150000,0,0
2587,36990007,1,0
2589,13990071,0,0
2590,13180000,0,1
2591,9150000,0,0
2592,10990004,0,1
2598,54040011,0,1
2599,36990009,1,0
2600,54040011,0,0
2601,20990001,0,1
2602,12130000,0,0
2603,13150005,0,0
2604,13150005,0,0
2605,11180000,0,0
2606,11990004,0,0
2607,22090000,0,0
2608,36010001,0,0
2609,54040011,1,0
2611,12120000,0,1
2612,20990005,0,0
2614,9130000,0,1
2615,54040011,0,0
2617,22090000,0,0
2618,11990004,0,0
2619,22090000,0,0
2620,54040011,0,0
2621,22080000,0,0
2623,22990002,0,0
2624,54040011,0,0
2625,9150000,0,1
2626,25040000,1,0
2627,36010001,0,0
2629,54040011,1,0
2632,11990003,0,0
2633,9150000,0,0
2634,35420000,1,0
2635,11180000,0,0
2637,54040011,1,0
2638,9150000,0,0
2639,52030025,0,1
2640,54040011,0,0
2641,22090000,0,0
2642,35990127,0,1
2643,11990004,0,0
2644,9130000,0,0
2645,54040011,0,0
2647,9130000,0,0
2648,9130000,0,0
2650,36990008,0,1
2652,12120000,0,1
2655,9150000,0,1
2656,9130000,0,0
2657,12130000,0,0
2658,11190000,0,0
2659,13150004,1,0
2660,35990003,0,0
2661,9130000,0,0
2662,11190000,0,0
2665,54040011,0,1
2667,11180000,0,0
2668,54040011,0,0
2669,36010001,1,0
2670,54040011,1,0
2671,73990677,0,1
2673,54040011,1,0
2674,13150005,0,0
2675,36010001,0,1
2677,13990076,0,0
2678,54040024,0,1
2679,36010001,0,0
2680,35990016,0,1
2686,9150000,0,0
2687,11190000,0,0
2689,11180000,0,0
2690,12990001,1,0
2692,54040011,0,0
2696,22140000,0,0
2697,36990007,1,0
2698,24110000,0,1
2699,9150000,0,0
2700,22140000,0,0
2701,54040011,1,0
2702,36990007,1,0
2703,9150000,0,0
2704,13150004,0,0
2705,11180000,0,0
2707,36010001,1,0
2708,13160014,0,1
2709,36990008,0,0
2710,36010001,1,0
2711,24110000,1,0
2712,9150000,0,0
2713,36010001,0,0
2715,22990002,0,0
2716,22090000,0,0
2717,13150011,0,0
2719,9150000,0,0
2720,36010002,0,1
2721,12990001,0,0
2723,9990001,0,0
2726,12990002,0,0
2729,9150000,0,0
2730,54040011,0,0
2733,35990014,1,0
2734,9150000,0,0
2735,11990003,0,0
2738,54040011,0,0
2739,35410000,1,0
2740,22090000,0,0
2741,9130000,0,1
2742,11180000,0,0
2744,35990003,0,0
2746,22090000,0,0
2747,9150000,0,0
2748,54040011,1,0
2749,9150000,0,0
2750,36010001,1,0
2751,11180000,0,0
2753,13990063,0,0
2757,35990003,0,0
2760,54040011,0,0
2761,54040011,0,0
2763,11190000,0,0
2765,11180000,1,0
2766,35990156,0,0
2767,9150000,0,0
2768,48010013,0,0
2772,22990002,0,0
2776,35320000,0,0
2777,35990001,0,1
2778,12120000,0,0
2779,9150000,0,0
2780,12120000,0,0
2781,13150011,0,0
2782,11180000,1,0
2783,54040011,0,0
2784,35990014,1,0
2785,22090000,0,0
2787,23990013,0,0
2788,11180000,1,0
2789,35990002,0,0
2790,35990015,0,0
2791,11990004,0,0
2793,12130000,0,0
2795,35990003,1,0
2796,11190000,0,0
2797,9150000,0,0
2798,9150000,0,0
2799,11190000,1,0
2800,35990004,0,1
2801,12990001,0,1
2802,10100000,0,0
2803,35990014,0,0
2804,22990002,0,0
2806,35990003,0,0
2807,12990002,1,0
2808,20990001,0,0
2811,11190000,1,0
2812,9130000,0,1
2813,11180000,0,0
2815,13150004,0,0
2817,36990007,0,1
2818,13180000,0,0
2819,48990000,0,1
2820,9150000,0,1
2821,36990007,1,0
2823,13150004,0,1
2824,9990004,0,0
2826,22990002,0,0
2828,73990412,0,0
2829,13990043,0,0
2830,11180000,0,1
2831,54040011,0,0
2832,12150000,0,0
2834,12120000,0,0
2835,54040011,1,0
2837,9130000,0,0
2838,11190000,0,0
2842,35320000,0,0
2843,11990004,1,0
2845,50150004,0,0
2846,13150004,1,0
2848,9150000,0,0
2849,12130000,0,0
2850,9150000,1,0
2851,54990050,0,1
2852,54040011,1,0
2854,13990063,0,0
2855,54040033,0,0
2856,9140000,0,0
2857,54040011,1,0
2858,11990004,0,0
2859,11190000,0,0
2860,36140000,0,0
2863,13990025,0,0
2864,22120000,1,0
2865,11190000,0,0
2866,35990015,1,0
2868,9990001,0,0
2869,52030000,0,0
2870,22120000,0,0
2871,12990002,0,0
2872,36990007,1,0
2873,11190000,0,0
2874,11180000,0,0
2876,9150000,0,0
2877,11180000,0,1
2878,9130000,0,0
2881,22120000,0,1
2882,12120000,0,1
2883,37040001,0,1
2884,11990003,1,0
2885,9150000,0,0
2886,13210000,0,1
2887,12130000,0,0
2889,12990002,0,0
2890,11180000,0,0
2893,11990004,1,0
2894,23170000,1,0
2895,22990002,0,0
2896,12990001,1,0
2897,22100000,0,0
2899,11180000,1,0
2900,22990002,0,1
2901,48040003,0,1
2902,23170000,0,1
2904,11180000,0,0
2907,35990003,0,1
2908,9990000,0,0
2910,11990001,0,0
2911,23210000,0,1
2913,36990008,0,0
2915,12130000,0,0
2916,12990002,0,0
2917,13150005,0,0
2920,11990005,0,0
2921,54040011,0,0
2922,12990001,0,1
2923,11990004,1,0
2926,9150000,0,1
2928,22140000,1,0
2930,11180000,0,0
2931,11180000,0,1
2933,13180000,1,0
2935,12990001,0,0
2936,22990002,0,1
2937,54040011,1,0
2938,22990002,0,0
2940,35990002,0,0
2941,22990002,0,1
2943,20990003,0,0
2944,13990026,0,0
2945,38990006,0,0
2946,13150011,0,1
2947,48010020,0,0
2948,36990007,0,0
2950,52030024,1,0
2951,13990075,0,0
2953,54040011,0,0
2958,9150000,0,1
2960,13150005,0,0
2961,22110000,0,0
2962,35990003,0,1
2963,13990024,0,0
2966,35990003,0,1
2968,22100000,0,1
2969,13000032,0,0
2971,36990013,0,1
2972,11990004,0,0
2973,9150000,0,0
2978,11220000,0,0
2979,35990003,0,0
2982,36990007,0,1
2985,11190000,1,0
2986,54040011,0,0
2988,23990154,1,0
2990,13150005,0,1
2992,9150000,0,0
2993,73991003,0,1
2995,11220000,0,1
2997,11990003,1,0
2998,54040011,0,0
3000,54040011,1,0
3002,35990016,1,0
3003,54040011,0,1
3004,35990002,1,0
3006,52120009,0,0
3008,12130000,0,0
3009,9150000,0,0
3011,9150000,0,0
3012,13990042,0,0
3013,9130000,0,0
3014,13990063,0,0
3016,9150000,0,0
3018,13150005,0,1
3019,12990002,1,0
3021,52030024,0,0
3023,22120000,0,0
3024,22100000,0,0
3028,11990004,0,0
3029,35990003,1,0
3030,12120000,0,0
3031,13150005,0,0
3034,54040011,0,1
3035,11180000,0,0
3036,54040011,0,0
3037,11180000,0,0
3038,9150000,1,0
3039,13990075,0,0
3040,54040011,1,0
3042,36990007,0,1
3043,13990063,0,1
3044,11190000,1,0
3045,13990043,1,0
3046,35320000,1,0
3047,36990008,0,1
3048,54040011,1,0
3050,35420000,0,1
3052,9130000,0,0
3056,22100000,1,0
3057,11990003,0,0
3058,12990001,0,0
3059,11990004,0,0
3060,11180000,0,1
3061,54040011,0,1
3062,9150000,0,0
3063,9140000,0,0
3067,13150000,0,0
3068,11990002,1,0
3070,49010000,0,0
3071,54040011,0,0
3072,52030025,0,0
3073,54040011,0,0
3076,48010015,0,1
3077,13150005,0,1
3079,35990003,1,0
3080,35990016,0,0
3083,52030024,0,1
3084,54040011,1,0
3085,13150002,0,0
3086,11990002,0,0
3087,35990016,0,0
3088,11990004,1,0
3089,13990075,0,1
3090,54040011,0,1
3091,11990004,0,0
3092,35990002,0,1
3095,35310000,0,0
3096,54040011,0,0
3101,12130000,0,0
3104,36010003,0,0
3106,11180000,0,0
3107,12130000,0,0
3108,12990001,0,0
3112,9150000,0,0
3113,54040011,0,0
3114,9150000,0,0
3115,11990002,1,0
3116,11180000,0,0
3120,20110000,1,0
3121,54040011,0,0
3123,54040011,0,1
3124,36990007,1,0
3126,13990076,1,0
3131,12130000,0,0
3132,12990002,1,0
3135,54040011,0,0
3136,54040011,0,0
3139,9990001,0,0
3141,48010019,0,1
3143,54040000,0,1
3144,54040011,0,0
3145,12120000,0,1
3148,12990002,0,1
3150,36990009,1,0
3152,9150000,0,0
3153,22090000,0,1
3155,35990015,0,0
3157,9140000,0,1
3158,12120000,0,0
3160,23990010,1,0
3161,11190000,1,0
3162,11990002,1,0
3164,11990004,0,0
3166,12130000,0,0
3167,35110000,0,0
3168,9150000,0,0
3171,22990002,1,0
3172,36010001,0,1
3173,13150005,1,0
3175,54040011,0,0
3176,11190000,0,0
3182,22990003,1,0
3183,9150000,0,0
3184,11990004,0,0
3186,54040011,0,0
3188,11180000,0,1
3190,11990002,1,0
3191,11180000,0,1
3192,36990007,1,0
3193,22120000,0,0
3194,11990004,0,0
3195,36010001,0,0
3196,13990076,0,0
3198,29990006,1,0
3199,36990008,1,0
3200,35990003,0,1
3201,54040011,0,1
3202,35990001,0,0
3203,54040011,0,1
3205,22100000,0,1
3206,22090000,1,0
3207,9150000,0,0
3208,36990007,1,0
3210,35990002,0,0
3212,22090000,0,0
3213,13990075,0,1
3214,12130000,0,0
3215,22100000,0,0
3216,11190000,0,0
3217,11990003,0,0
3218,36990008,1,0
3220,54040011,0,0
3221,35990014,0,1
3222,9150000,0,0
3223,54040011,0,0
3224,36990007,0,0
3225,11990002,0,0
3227,11190000,1,0
3229,12120000,0,0
3230,54040011,0,1
3232,50990041,1,0
3234,48010020,0,0
3236,9150000,0,0
3238,12120000,0,0
3241,11990004,1,0
3242,22100000,0,0
3243,11220000,0,0
3244,10990001,0,0
3245,22100000,0,0
3247,22990001,0,0
3248,22100000,0,0
3249,22090000,0,0
3250,11990004,0,1
3251,13170000,0,0
3254,36990008,0,1
3255,36990007,1,0
3256,13990043,0,0
3257,11990004,0,0
3258,35990003,1,0
3261,26040044,0,0
3264,54040011,0,0
3265,11990003,1,0
3266,12120000,0,0
3268,11190000,1,0
3269,12130000,0,1
3270,13990075,0,1
3271,12130000,0,0
3273,22990002,0,0
3274,54040011,1,0
3276,13160014,0,1
3277,9150000,0,1
3278,9130000,0,0
3279,12990001,0,0
3280,13150005,0,1
3282,9150000,0,0
3285,12990002,0,1
3288,35990003,0,0
3289,9150000,0,0
3290,36990007,0,1
3291,73990677,0,1
3293,11190000,0,0
3294,48010020,0,1
3295,35990003,1,0
3296,9990019,0,0
3297,36990008,0,0
3300,12130000,0,1
3301,12990002,0,0
3302,22990001,1,0
3303,22090000,0,1
3304,9140000,0,0
3306,13150005,1,0
3307,35990016,0,1
3311,10100000,0,1
3312,11990004,0,0
3313,22990003,1,0
3314,35990003,0,1
3316,9150000,0,1
3317,36990009,0,0
3318,12990001,0,0
3319,11190000,0,0
3325,36140000,0,1
3327,22990002,0,1
3330,9150000,0,0
3331,54040011,0,0
3333,11190000,0,0
3334,13990043,1,0
3335,12990001,0,0
3337,35990003,0,1
3342,12990001,0,1
3343,9130000,0,0
3344,54040011,0,1
3346,9150000,0,0
3349,13990075,1,0
3350,36010002,0,0
3352,13150005,0,1
3353,22090000,0,0
3356,54040011,0,0
3357,22090000,0,0
3358,9150000,0,0
3360,9150000,0,0
3361,10100000,0,0
3363,49010000,0,1
3364,35320000,0,1
3367,13000004,1,0
3369,22140000,1,0
3370,13150005,0,0
3371,11220000,0,0
3372,22090000,0,0
3374,11990004,0,0
3375,35990003,0,0
3378,9130000,0,0
3379,22090000,0,0
3381,54040011,0,0
3385,49010000,0,0
3386,13150011,0,1
3387,13170000,0,0
3388,11180000,0,0
3389,11180000,1,0
3390,36990013,1,0
3391,13990063,1,0
3392,9990002,0,0
3393,13990075,0,1
3394,54040011,0,1
3396,22090000,0,0
3397,13150005,1,0
3400,11180000,0,0
3401,12120000,0,0
3402,11990004,0,0
3403,22120000,0,0
3405,22990001,0,1
3406,11180000,0,0
3408,70990062,0,0
3409,13150007,1,0
3413,54040011,0,1
3414,54010003,0,1
3416,35990016,0,1
3418,35990003,1,0
3420,35990003,0,1
3421,35990014,0,1
3422,11990004,0,0
3423,9990019,0,0
3425,9990019,0,0
3426,54040011,0,0
3428,13170000,0,0
3431,9150000,0,1
3434,70990075,0,0
3436,22990003,1,0
3437,23210000,0,0
3440,9150000,0,1
3441,22990002,0,0
3442,35990003,0,0
3444,54040011,0,0
3447,13150005,0,1
3448,13990075,1,0
3450,12990001,1,0
3451,13990043,1,0
3452,22140000,0,0
3454,13150005,0,0
3455,35990016,0,1
3457,13150005,0,0
3458,22990002,1,0
3462,36010001,0,0
3463,54040011,0,0
3464,11990004,0,0
3465,12120000,0,0
3466,13150005,1,0
3471,23990196,0,0
3474,73990677,0,1
3476,11990001,0,0
3477,10990004,1,0
3478,11180000,1,0
3479,22990003,0,0
3480,23210000,0,1
3481,11990002,0,0
3483,36140000,1,0
3486,12990001,0,0
3488,11180000,0,0
3489,36010001,1,0
3491,9150000,0,0
3492,36990013,0,0
3493,54040011,1,0
3496,35990016,0,0
3501,11180000,0,0
3505,11180000,1,0
3507,36990008,0,1
3508,35990001,0,1
3512,12120000,0,0
3513,9990019,1,0
3515,10100000,0,0
3517,35320000,0,0
3518,22990002,0,0
3519,13990043,1,0
3521,13150005,0,0
3522,22090000,0,0
3524,22990001,0,1
3525,12120000,0,1
3527,36990007,0,0
3529,9130000,0,0
3531,11990004,0,0
3532,36010001,0,0
3533,12120000,0,1
3534,13150005,0,0
3535,54040011,0,1
3537,36120003,0,1
3538,35990003,0,0
3540,13990026,0,1
3541,52990000,0,0
3542,12120000,0,0
3545,35990003,0,0
3548,13180000,0,0
3549,9150000,0,0
3550,36010001,1,0
3552,11180000,0,0
3554,12130000,0,1
3555,23170000,1,0
3556,11190000,0,0
3557,36990007,0,1
3559,26050015,0,0
3560,9150000,0,1
3561,35420000,0,0
3563,9130000,1,0
3565,12990001,1,0
3567,13150005,0,0
3568,24110003,1,0
3569,36990015,0,1
3572,36990008,0,0
3573,12990001,0,0
3576,52030024,1,0
3578,22990001,0,1
3579,26050000,0,1
3580,54040011,1,0
3581,25890021,0,0
3582,11180000,0,0
3584,35990002,1,0
3585,9150000,0,0
3586,11180000,0,0
3587,35320000,1,0
3588,36990008,0,0
3589,35990038,0,0
3591,22120000,0,0
3592,10100000,0,0
3593,13150005,0,1
3594,23190000,0,0
3597,36990007,0,0
3598,36990009,0,0
3600,13210000,0,0
3601,9990019,0,0
3602,22990002,0,1
3603,13990075,0,0
3607,24040000,0,0
3608,9990001,0,1
3610,22990002,0,1
3614,11180000,0,1
3616,35990015,0,0
3618,12130000,0,0
3619,54040011,0,1
3620,9150000,0,0
3621,9150000,0,1
3623,9150000,0,0
3624,9150000,0,0
3625,9990019,0,0
3626,36990013,0,0
3627,9150000,0,0
3628,9150000,0,1
3632,11990001,1,0
3633,13170000,0,0
3636,12120000,1,0
3637,12990002,0,1
3638,23170000,0,0
3639,9150000,0,0
3640,13990076,0,0
3643,12990001,0,1
3647,12130000,0,0
3648,13990075,0,1
3650,54040011,0,1
3651,22120000,0,1
3652,35990015,1,0
3655,54040011,0,0
3656,38990006,0,0
3657,11990004,1,0
3658,35320000,0,0
3660,9160000,0,0
3661,12120000,0,1
3662,9150000,0,0
3666,12120000,0,0
3669,54040011,0,0
3670,54040011,0,1
3672,54040011,1,0
3673,11180000,0,1
3674,12990002,0,0
3678,11990001,0,0
3679,9150000,0,0
3680,22990001,0,0
3683,13990063,0,0
3685,13150005,0,0
3687,22990002,0,0
3688,35990015,1,0
3689,23990196,0,0
3690,9150000,0,0
3691,13150005,0,0
3694,12990001,0,0
3695,22990002,0,0
3697,36990013,0,0
3698,35720000,0,0
3700,37050004,0,0
3701,9990019,0,0
3702,9150000,0,0
3704,13190000,0,0
3705,9990001,1,0
3706,11990002,0,0
3707,35990016,0,0
3709,11190000,0,1
3711,13080000,0,0
3712,71990033,0,1
3713,11990004,0,0
3714,36010001,1,0
3715,13180000,0,1
3717,22090000,0,0
3718,22990002,0,0
3719,35990003,1,0
3720,11180000,0,1
3721,54040011,0,0
3723,35320000,0,0
3724,13990075,0,1
3727,13150011,0,0
3728,9150000,0,0
3729,54040011,1,0
3730,35990015,0,1
3731,35990002,0,0
3733,35320000,0,1
3734,9150000,0,1
3736,22990002,0,0
3737,9150000,0,0
3741,22090000,0,0
3742,12120000,1,0
3745,9150000,1,0
3749,48040003,0,0
3750,9150000,0,1
3751,11220000,1,0
3752,11180000,1,0
3754,9990019,0,0
3755,11190000,0,0
3756,22990002,0,0
3757,12990002,0,1
3758,13990044,0,0
3760,11180000,0,0
3761,36010002,0,0
3762,9150000,0,0
3763,12130000,0,0
3766,12990001,0,0
3769,36010001,1,0
3770,23990196,0,0
3771,13150007,0,0
3772,54040011,0,0
3773,9150000,1,0
3774,11990004,0,0
3775,35990019,1,0
3776,13990025,0,0
3777,36010001,0,0
3779,23990194,0,1
3780,35990156,1,0
3781,23170000,0,0
3782,26040034,0,0
3784,36990007,0,0
3785,9990001,0,0
3786,23170000,0,0
3789,11990004,0,0
3790,9150000,0,0
3791,22090000,0,0
3792,54040011,0,1
3793,9150000,0,1
3794,11180000,0,0
3796,50150004,0,0
3798,9150000,0,0
3799,35990016,1,0
3801,13150004,0,0
3802,12130000,0,0
3803,12120000,1,0
3805,9130000,0,0
3806,9150000,0,1
3808,36010001,1,0
3811,54040011,0,0
3813,48010020,0,0
3814,35990015,0,0
3815,22990002,0,0
3816,13170000,0,0
3817,52030000,0,0
3819,48040003,0,0
3821,9130000,0,0
3822,22990002,0,0
3823,22100000,1,0
3825,54040011,1,0
3827,54040011,0,1
3828,35990003,0,0
3829,13990076,0,0
3830,9990021,0,0
3831,35990016,0,1
3832,11180000,0,0
3833,36990007,1,0
3835,10990004,0,0
3836,12990001,0,0
3839,12130000,0,0
3840,35990185,0,0
3842,12990001,1,0
3846,9150000,0,0
3848,9150000,0,0
3849,12130000,0,1
3850,36010001,0,1
3851,54040011,0,1
3858,13990076,0,0
3863,35990003,0,0
3864,9150000,0,0
3866,35410000,1,0
3867,22120000,1,0
3869,13170000,0,0
3870,54040011,0,1
3871,9130000,0,1
3872,9130000,0,0
3875,22110000,0,0
3876,12990002,1,0
3878,12130000,0,0
3881,11990003,0,1
3883,36990013,0,0
3887,54040011,0,0
3892,22090000,0,0
3893,35990015,0,1
3894,12120000,0,0
3895,36990007,0,0
3896,12990001,1,0
3897,22090000,0,0
3898,35990003,1,0
3899,10100000,0,0
3900,9150000,0,0
3901,12120000,0,1
3903,35990112,0,0
3904,11180000,0,0
3905,12990002,0,0
3906,54040011,0,1
3908,54040011,0,1
3909,22090000,0,0
3910,13170000,0,0
3912,22090000,1,0
3913,35990003,0,1
3914,9150000,0,1
3915,22090000,0,0
3917,13990025,0,0
3919,35720000,0,0
3920,35990015,1,0
3921,35990014,0,0
3922,11990004,0,0
3925,54040011,0,1
3927,22990002,0,0
3929,12130000,0,1
3930,22090000,0,0
3931,22090000,0,0
3932,22090000,0,0
3933,10990001,0,1
3934,22990002,0,1
3935,9130000,0,0
3936,13150004,0,0
3937,35990015,1,0
3938,54010005,1,0
3939,22090000,0,1
3942,35990016,1,0
3943,13990063,0,0
3944,9150000,0,0
3946,11190000,0,0
3947,22100000,0,0
3948,12120000,0,0
3950,54040011,0,0
3951,37040009,0,0
3953,11990003,0,0
3954,9990019,0,0
3955,54040011,0,0
3956,22990002,0,0
3959,12120000,0,0
3960,22990002,1,0
3962,9150000,0,0
3963,9150000,0,0
3966,9140000,0,0
3967,22100000,0,0
3968,12120000,1,0
3970,9150000,0,0
3972,11190000,0,0
3973,9150000,0,0
3974,9160000,0,1
3975,22990001,0,0
3976,11220000,0,0
3977,13150005,0,0
3978,13150005,0,0
3980,13150004,0,0
3983,13190000,1,0
3984,54040011,0,0
3985,36990007,0,0
3986,12130000,0,0
3987,54040011,0,0
3990,52030024,0,1
3991,12990002,0,0
3994,73990412,0,0
3996,23210000,0,1
3997,54040011,0,0
3998,35990003,0,0
3999,11990003,0,0
4000,11180000,0,0
4001,11180000,0,0
4004,35990016,0,1
4006,54040011,1,0
4007,12120000,0,0
4008,36990009,0,0
4011,9150000,0,0
4013,22090000,1,0
4016,11990005,1,0
4017,35310000,1,0
4018,35990003,0,0
4020,13150005,0,0
4021,35320000,0,0
4022,9130000,0,0
4023,10990001,1,0
4024,13990082,0,0
4025,54040011,0,0
4026,22990003,0,0
4027,12990002,0,0
4028,9150000,0,0
4031,13170000,0,0
4032,10100000,1,0
4033,12990001,0,1
4036,13990041,0,1
4037,37040009,0,0
4042,35310000,0,0
4043,36990007,0,0
4044,9150000,0,0
4046,12120000,0,0
