,Current Facility,Parole Review Status,Last Parole Decision
45677,48,1,0
45678,77,0,0
45679,24,0,1
45681,26,1,0
45682,26,0,1
45683,37,0,0
45684,99,0,0
45689,87,1,0
45690,48,0,0
45691,46,1,0
45692,8,0,1
45693,62,1,0
45697,13,0,0
45698,39,0,1
45700,46,0,0
45702,73,1,0
45704,46,0,0
45705,85,1,0
45709,93,0,0
45710,70,0,0
45712,16,0,0
45715,46,0,0
45719,8,0,0
45720,29,0,1
45723,54,0,0
45725,38,0,1
45727,75,0,0
45729,13,0,0
45730,96,1,0
45731,60,0,1
45733,32,0,1
45736,43,0,0
45737,43,1,0
45738,19,0,0
45740,49,1,0
45743,71,1,0
45745,47,1,0
45747,12,0,1
45748,22,0,0
45749,52,0,1
45754,44,0,0
45755,28,0,0
45756,65,0,0
45757,58,0,0
45758,12,0,0
45759,13,0,0
45760,46,0,0
45763,45,0,0
45766,67,0,0
45767,21,0,0
45769,87,0,1
45770,62,0,1
45772,35,0,1
45773,22,0,0
45776,54,1,0
45777,66,0,0
45781,47,0,0
45783,77,1,0
45784,22,1,0
45786,39,0,1
45787,0,0,0
45788,21,0,0
45790,32,0,1
45792,38,0,1
45793,99,0,0
45794,46,0,0
45795,43,0,0
45798,93,1,0
45799,74,0,0
45802,31,1,0
45803,26,1,0
45805,88,0,0
45806,46,0,0
45807,25,1,0
45809,15,0,0
45814,67,0,0
45815,22,1,0
45816,13,0,0
45817,0,0,0
45818,73,1,0
45820,87,0,0
45822,73,0,0
45823,62,1,0
45824,73,1,0
45825,73,0,0
45827,73,0,0
45828,75,0,0
45830,12,0,1
45831,12,0,0
45832,74,0,0
45834,12,0,0
45837,48,0,0
45838,41,0,0
45839,38,0,1
45844,48,0,0
45846,0,0,0
45847,35,0,1
45848,51,0,0
45850,86,0,0
45852,3,0,0
45853,93,0,0
45854,58,0,0
45855,13,0,0
45856,53,0,1
45857,3,0,0
45859,81,0,1
45861,4,0,0
45862,25,1,0
45864,13,1,0
45865,12,1,0
45867,9,0,1
45868,30,1,0
45869,47,1,0
45870,32,0,1
45871,69,0,0
45872,85,0,0
45874,74,1,0
45876,63,0,0
45879,76,0,0
45880,12,0,0
45881,42,0,0
45882,42,0,0
45883,87,0,1
45884,12,0,0
45887,18,0,1
45888,85,1,0
45889,95,0,0
45890,25,1,0
45891,63,0,0
45894,59,1,0
45896,9,1,0
45897,63,1,0
45898,69,0,0
45899,51,0,0
45901,16,0,1
45902,93,0,0
45904,40,0,1
45906,9,0,0
45907,28,0,0
45908,99,0,0
45909,57,0,0
45913,12,0,0
45914,3,1,0
45915,93,0,0
45917,28,1,0
45918,32,0,1
45919,17,0,1
45921,32,0,1
45933,62,0,1
45937,13,0,0
45938,32,0,1
45939,82,0,0
45940,3,1,0
45942,99,0,0
45944,26,0,0
45948,2,0,0
45950,75,0,1
45951,82,0,1
45952,38,0,1
45953,3,0,1
45954,9,1,0
45955,3,1,0
45956,62,0,1
45957,12,0,0
45958,62,0,1
45959,3,0,0
45960,12,0,0
45961,83,0,0
45962,61,0,0
45963,73,0,0
45966,58,1,0
45967,32,1,0
45968,3,0,0
45969,88,0,0
45971,85,0,0
45972,32,0,1
45973,74,0,0
45975,69,0,0
45977,54,0,0
45979,52,0,1
45981,25,0,0
45985,49,0,0
45986,41,0,0
45990,37,1,0
45991,59,0,0
45992,10,0,0
45994,35,0,0
45995,0,0,0
45996,32,0,1
45999,31,0,0
46003,32,1,0
46004,3,0,0
46005,60,0,0
46006,82,0,0
46007,74,0,1
46009,16,0,0
46010,86,0,1
46014,84,0,0
46015,73,0,0
46017,64,1,0
46019,98,0,0
46020,13,0,0
46021,73,0,0
46023,77,0,0
46028,18,0,0
46029,38,0,1
46031,74,0,0
46033,86,1,0
46034,21,1,0
46037,75,0,0
46038,51,0,0
46040,97,1,0
46041,52,0,1
46043,75,0,0
46046,13,1,0
46048,32,0,1
46049,49,1,0
46050,50,1,0
46051,27,0,0
46052,77,0,0
46053,13,1,0
46055,59,0,0
46056,0,0,0
46057,70,1,0
46059,9,0,0
46060,60,0,1
46062,63,0,0
46063,83,0,0
46064,99,0,0
46068,19,1,0
46069,48,1,0
46070,54,0,0
46071,0,0,0
46072,66,0,0
46076,31,0,1
46077,46,0,1
46079,51,1,0
46080,27,1,0
46081,25,0,0
46082,28,0,1
46083,63,0,0
46084,86,0,0
46085,10,0,1
46087,48,0,0
46090,74,1,0
46093,6,0,1
46094,25,0,0
46095,27,0,0
46096,54,0,0
46099,15,0,0
46101,54,0,0
46102,46,1,0
46104,46,0,0
46106,42,0,0
46107,9,0,0
46110,97,0,0
46111,25,0,0
46112,9,0,0
46115,65,0,0
46116,22,0,1
46117,2,1,0
46118,93,0,0
46120,61,0,0
46122,69,0,0
46126,73,0,0
46127,91,0,0
46128,47,0,0
46129,26,0,0
46130,75,1,0
46131,0,0,0
46133,73,0,0
46134,59,0,0
46135,86,0,0
46136,93,0,0
46141,99,1,0
46142,13,1,0
46145,25,1,0
46146,11,0,0
46147,93,1,0
46149,85,0,0
46152,75,0,0
46158,13,0,0
46160,19,1,0
46164,80,0,0
46166,96,1,0
46167,56,0,1
46168,26,0,0
46170,16,0,0
46171,54,0,1
46172,57,0,0
46173,75,0,1
46174,80,0,0
46177,16,0,0
46180,16,0,0
46181,19,0,0
46183,99,0,0
46184,26,0,0
46185,99,0,0
46186,25,0,1
46188,16,0,0
46189,3,1,0
46193,26,0,0
46194,3,0,0
46197,73,0,0
46199,31,0,0
46200,9,0,0
46201,26,1,0
46203,61,1,0
46204,13,0,0
46208,40,0,1
46209,88,0,0
46210,15,0,0
46216,38,0,1
46217,46,0,0
46218,58,0,0
46220,65,1,0
46221,12,0,0
46224,84,1,0
46226,93,0,0
46229,83,0,0
46232,62,0,1
46233,12,0,0
46234,61,0,0
46235,3,0,0
46237,58,0,0
46238,28,1,0
46239,69,0,0
46244,31,0,0
46245,37,0,1
46246,73,0,0
46248,13,0,0
46251,13,0,1
46252,73,1,0
46253,73,0,0
46254,15,0,0
46255,76,1,0
46256,37,0,1
46257,99,0,1
46258,56,0,0
46260,7,0,0
46261,3,0,0
46263,85,1,0
46265,26,0,0
46267,65,0,1
46271,47,0,1
46275,33,0,1
46276,30,0,0
46277,34,0,0
46278,93,0,0
46280,88,0,0
46282,57,0,1
46283,15,0,0
46284,0,0,0
46285,12,0,0
46288,60,0,0
46289,88,0,0
46290,92,0,0
46293,13,0,0
46295,22,0,0
46298,48,0,1
46299,59,0,0
46300,31,0,0
46302,63,0,0
46303,85,0,0
46306,53,0,1
46307,62,0,1
46308,1,0,0
46311,13,0,0
46312,4,0,0
46314,71,0,1
46316,26,0,0
46319,17,0,0
46321,42,0,0
46324,54,0,0
46325,42,0,1
46327,20,0,0
46329,3,0,0
46332,38,0,1
46333,28,0,0
46334,29,0,1
46335,46,0,0
46336,0,0,0
46337,47,1,0
46339,97,0,1
46340,0,0,0
46341,20,0,0
46342,13,1,0
46350,12,0,0
46355,32,0,1
46356,70,0,1
46359,32,0,1
46360,22,0,0
46362,20,0,0
46364,37,0,1
46369,19,1,0
46370,3,0,0
46373,48,0,0
46375,86,1,0
46377,9,0,1
46378,28,0,0
46379,60,0,1
46385,93,0,0
46386,97,0,0
46387,60,0,0
46391,54,0,0
46392,40,0,1
46394,73,0,0
46395,9,0,1
46396,29,1,0
46397,26,0,0
46398,84,1,0
46401,89,1,0
46405,13,0,0
46406,61,0,0
46407,38,0,1
46409,93,0,0
46410,3,0,0
46411,20,0,0
46413,94,0,1
46415,13,0,0
46421,58,0,0
46422,93,1,0
46423,8,0,0
46424,19,0,0
46425,86,0,0
46427,50,1,0
46428,37,0,1
46429,46,0,0
46431,40,0,1
46432,14,0,0
46433,86,0,0
46437,3,0,1
46438,57,1,0
46439,28,0,0
46441,88,0,0
46442,31,0,1
46443,0,0,0
46444,51,0,0
46448,25,0,0
46449,67,1,0
46454,25,1,0
46455,60,1,0
46456,15,0,0
46457,87,1,0
46458,77,0,0
46460,10,0,0
46461,53,0,1
46466,86,0,0
46469,7,0,0
46470,86,1,0
46471,24,0,1
46472,27,0,0
46477,59,0,0
46479,47,0,0
46480,90,0,0
46481,9,0,0
46482,3,0,0
46483,12,0,0
46484,9,0,0
46485,68,0,0
46486,52,0,1
46487,15,0,0
46488,42,1,0
46489,92,0,0
46491,65,0,0
46493,0,0,0
46495,24,0,1
46498,48,1,0
46501,47,0,0
46502,94,1,0
46507,66,0,0
46509,62,0,0
46510,54,1,0
46511,47,0,0
46513,62,0,0
46516,13,0,0
46517,8,1,0
46518,46,0,1
46520,99,1,0
46521,3,0,0
46522,59,1,0
46523,63,0,0
46524,60,0,0
46526,66,0,0
46530,18,0,0
46531,70,0,0
46533,60,0,1
46534,66,0,0
46535,1,0,1
46537,66,0,0
46539,77,1,0
46541,65,0,0
46545,46,0,0
46546,74,0,0
46547,46,0,0
46548,25,0,0
46552,25,0,1
46557,26,0,0
46558,4,1,0
46560,44,0,0
46561,66,0,0
46564,36,0,1
46565,75,0,0
46566,18,0,0
46570,89,0,0
46571,84,0,0
46580,99,0,0
46581,85,0,0
46583,51,1,0
46584,32,0,1
46585,62,0,0
46588,32,1,0
46589,67,0,0
46595,48,0,0
46597,63,0,0
46600,31,0,0
46601,61,0,0
46603,27,0,0
46606,5,0,1
46607,27,1,0
46608,3,0,0
46609,100,0,0
46610,26,0,0
46611,32,1,0
46612,16,1,0
46615,21,0,0
46616,48,0,0
46619,9,0,0
46620,84,1,0
46622,1,0,0
46623,25,0,0
46624,9,1,0
46625,22,1,0
46626,29,0,0
46628,72,0,0
46629,72,1,0
46631,60,0,0
46634,20,1,0
46635,72,0,1
46640,76,0,0
46641,3,0,1
46642,20,0,0
46643,48,1,0
46644,85,0,0
46647,20,0,0
46649,82,0,0
46652,57,1,0
46654,35,0,1
46657,25,0,0
46658,76,0,0
46660,28,0,0
46661,12,0,0
46662,47,0,0
46663,72,0,0
46664,34,0,0
46665,99,0,0
46667,12,0,0
46669,23,0,0
46670,73,0,0
46671,75,0,0
46672,99,1,0
46673,84,0,0
46676,44,0,0
46679,71,0,1
46681,4,0,1
46682,8,1,0
46683,29,1,0
46685,32,0,1
46686,49,0,1
46689,43,1,0
46690,46,0,0
46694,24,0,0
46697,13,1,0
46698,87,0,1
46699,63,0,0
46700,13,0,0
46701,75,0,0
46704,93,0,0
46705,7,0,1
46706,94,0,1
46708,88,0,0
46711,37,0,1
46713,27,1,0
46714,20,0,1
46717,13,1,0
46718,25,0,0
46719,26,0,1
46722,7,0,0
46723,96,1,0
46726,1,0,0
46727,40,0,1
46728,25,0,0
46731,3,0,0
46732,87,0,0
46734,2,1,0
46737,28,0,0
46739,49,0,0
46740,12,0,0
46743,61,0,0
46744,27,1,0
46745,93,0,0
46748,87,0,0
46750,25,0,0
46752,31,0,0
46753,72,0,1
46755,69,0,0
46757,65,1,0
46759,65,0,0
46761,51,1,0
46763,19,0,0
46764,75,0,1
46765,0,0,0
46767,61,1,0
46768,75,1,0
46770,31,0,0
46771,82,0,1
46773,99,0,0
46776,0,0,0
46778,26,0,0
46779,85,0,0
46780,40,0,1
46782,63,0,0
46783,3,1,0
46785,73,1,0
46786,83,1,0
46788,4,0,1
46789,28,1,0
46790,3,0,0
46791,88,0,0
46793,69,0,0
46794,45,1,0
46798,67,0,0
46802,40,0,1
46803,15,0,0
46804,58,0,0
46805,32,1,0
46806,82,0,0
46810,15,0,0
46811,61,0,0
46812,28,0,0
46814,93,0,0
46815,47,0,0
46816,82,0,0
46817,25,1,0
46821,13,0,0
46823,47,0,0
46824,86,0,0
46827,25,0,0
46829,28,0,0
46830,28,1,0
46832,6,1,0
46833,60,0,1
46834,32,0,1
46835,96,0,0
46836,64,0,0
46840,64,0,1
46841,46,1,0
46844,21,0,1
46846,22,0,1
46850,32,0,1
46852,47,0,0
46853,25,0,0
46854,86,0,0
46855,30,1,0
46856,32,0,1
46861,12,0,0
46865,9,0,0
46866,88,0,0
46867,47,0,0
46868,12,0,0
46869,99,0,0
46871,67,0,1
46872,47,1,0
46873,20,0,0
46874,26,1,0
46876,84,1,0
46878,61,1,0
46880,32,0,1
46882,13,1,0
46883,2,0,0
46886,75,0,1
46889,85,0,0
46890,54,0,0
46891,0,0,1
46892,70,1,0
46896,92,0,0
46897,84,1,0
46898,4,0,0
46899,77,0,0
46901,30,0,0
46903,29,0,0
46905,24,1,0
46906,32,0,1
46907,13,0,0
46908,20,0,0
46909,3,0,1
46913,43,0,0
46914,38,0,1
46917,76,1,0
46918,30,1,0
46919,3,0,0
46920,0,0,0
46921,28,0,0
46922,77,0,0
46923,62,0,1
46924,32,0,0
46925,32,1,0
46926,3,0,0
46927,60,0,1
46928,9,0,0
46932,77,1,0
46934,50,1,0
46938,52,0,1
46940,12,0,0
46941,99,1,0
46942,88,0,0
46947,13,0,0
46948,99,0,0
46949,52,0,1
46950,54,0,0
46951,32,0,1
46952,89,0,0
46954,73,1,0
46955,4,0,0
46956,83,0,0
46957,86,1,0
46959,65,0,0
46961,86,0,0
46963,76,0,1
46964,52,0,1
46967,0,0,0
46968,44,0,0
46969,3,0,0
46970,85,0,0
46973,66,0,0
46974,87,0,1
46975,67,0,0
46977,50,1,0
46979,0,0,0
46980,47,0,0
46981,26,0,1
46982,0,0,0
46985,55,0,0
46986,16,0,0
46988,83,0,0
46991,84,0,0
46992,63,0,0
46993,41,1,0
46994,60,0,0
46995,13,1,0
46996,84,0,1
46998,63,0,0
47000,32,0,1
47003,70,0,1
47004,53,0,0
47006,9,1,0
47008,93,0,0
47011,16,0,0
47012,21,0,0
47013,12,0,1
47015,53,0,1
47018,25,0,0
47023,12,0,0
47024,30,0,0
47025,37,0,1
47027,12,0,0
47028,82,0,0
47030,13,0,0
47031,9,0,1
47032,99,0,0
47033,99,0,0
47034,86,0,0
47036,5,0,1
47037,21,1,0
47038,89,1,0
47039,18,0,0
47040,32,0,1
47042,32,0,1
47043,46,0,1
47046,32,1,0
47047,61,0,0
47049,25,0,0
47050,3,0,0
47051,86,0,0
47052,63,0,0
47053,32,0,1
47054,82,0,0
47055,73,0,0
47059,47,0,0
47060,13,0,0
47061,89,0,0
47063,48,0,0
47064,37,0,1
47065,46,0,0
47066,28,1,0
47067,94,0,0
47069,2,0,0
47070,15,0,1
47073,32,1,0
47074,82,0,0
47075,51,1,0
47081,63,1,0
47082,46,0,0
47083,9,0,0
47088,32,0,1
47094,13,0,0
47095,25,0,0
47096,0,0,0
47097,94,0,0
47102,12,0,0
47104,82,0,0
47105,17,0,0
47107,31,0,0
47109,9,1,0
47110,77,0,0
47114,93,0,0
47116,91,0,0
47117,86,0,0
47118,25,0,0
47119,38,0,1
47123,37,0,1
47125,35,0,0
47127,47,0,1
47128,63,0,0
47130,94,1,0
47131,22,0,0
47134,90,0,0
47140,71,0,0
47141,26,0,0
47142,70,0,0
47144,26,0,0
47146,52,0,1
47148,63,1,0
47149,48,1,0
47151,85,1,0
47152,61,0,0
47153,97,1,0
47154,32,0,1
47156,69,0,0
47157,8,0,0
47158,31,0,1
47159,13,0,0
47160,15,0,0
47162,46,0,1
47165,85,0,0
47167,58,0,0
47168,4,0,0
47169,99,1,0
47170,26,1,0
47171,32,0,1
47174,81,0,1
47176,82,1,0
47180,31,1,0
47181,52,0,1
47182,76,0,1
47183,21,0,0
47184,69,0,0
47185,35,0,1
47187,40,0,1
47188,20,0,0
47192,99,1,0
47193,41,0,0
47194,81,1,0
47199,41,0,0
47200,60,0,0
47201,73,0,0
47202,60,0,0
47204,86,0,0
47205,19,0,1
47206,28,0,0
47208,40,0,0
47214,85,0,0
47215,46,0,0
47216,27,0,1
47220,65,0,0
47221,42,0,0
47223,85,0,0
47224,79,1,0
47226,13,0,0
47228,19,0,0
47229,86,0,0
47236,65,1,0
47238,3,1,0
47239,69,0,0
47241,3,0,0
47243,15,0,0
47252,62,0,1
47253,63,1,0
47254,87,0,0
47255,25,0,0
47256,61,0,0
47258,25,0,0
47259,85,0,0
47261,74,0,0
47262,87,1,0
47264,75,1,0
47265,46,0,0
47266,20,1,0
47267,51,0,0
47269,46,0,0
47270,32,1,0
47272,23,1,0
47273,99,0,0
47274,88,1,0
47278,65,0,0
47280,80,0,0
47282,8,0,1
47283,22,1,0
47284,0,0,0
47286,15,0,0
47287,71,0,0
47289,35,0,0
47290,22,1,0
47292,94,1,0
47298,53,0,1
47299,75,0,0
47300,61,0,0
47301,30,0,0
47304,8,0,0
47306,93,0,0
47307,42,0,0
47308,67,0,0
47309,68,0,0
47311,26,0,1
47316,61,0,0
47318,13,0,0
47320,13,0,0
47323,43,0,1
47324,20,0,0
47325,90,1,0
47326,10,1,0
47327,26,0,0
47332,42,1,0
47333,13,0,0
47334,85,0,1
47343,60,0,0
47346,25,0,0
47348,32,0,1
47354,84,0,0
47355,32,0,0
47357,82,0,1
47359,3,0,0
47362,60,1,0
47363,51,0,1
47364,35,0,1
47366,44,1,0
47367,93,0,0
47369,84,0,0
47372,21,1,0
47375,13,1,0
47376,50,0,1
47378,12,0,0
47379,19,0,0
47380,0,0,0
47381,10,0,0
47384,73,0,0
47386,52,0,1
47387,60,0,0
47396,100,0,0
47398,19,1,0
47400,43,0,0
47401,81,0,1
47404,35,0,0
47405,86,0,0
47406,93,1,0
47409,75,0,0
47411,51,1,0
47412,99,0,0
47413,84,0,0
47415,63,0,1
47418,22,0,0
47419,51,0,0
47420,59,0,0
47421,22,1,0
47424,28,1,0
47425,57,0,0
47426,27,0,1
47428,76,0,0
47429,85,0,0
47430,77,0,0
47432,74,1,0
47433,80,1,0
47436,67,0,0
47437,31,0,0
47439,19,0,0
47440,77,0,0
47441,41,0,0
47442,73,1,0
47443,75,1,0
47446,25,1,0
47447,47,0,0
47448,61,0,0
47450,4,0,0
47452,94,0,0
47454,25,1,0
47455,85,1,0
47457,60,0,0
47459,13,0,0
47464,63,0,0
47467,62,0,0
47471,65,0,0
47472,32,1,0
47473,46,1,0
47474,7,0,0
47475,27,0,0
47477,20,0,0
47480,97,0,0
47481,25,0,0
47482,46,0,0
47485,14,0,0
47487,27,0,0
47488,57,0,0
47489,51,0,0
47491,10,1,0
47492,46,0,0
47494,46,0,0
47495,57,0,0
47496,56,0,1
47497,20,0,0
47499,32,0,1
47500,12,0,0
47501,27,0,0
47507,18,0,0
47508,0,0,0
47509,90,0,0
47511,37,0,1
47512,1,1,0
47513,80,0,1
47515,12,1,0
47516,46,0,0
47517,6,0,0
47521,96,0,0
47524,55,0,0
47525,26,0,1
47526,32,0,1
47527,5,0,0
47528,12,0,0
47529,28,0,0
47530,63,0,0
47531,37,0,1
47532,13,0,0
47533,12,0,0
47534,3,1,0
47535,82,0,0
47537,26,0,0
47539,93,0,0
47540,64,0,0
47543,13,0,0
47546,86,1,0
47547,85,0,0
47549,96,1,0
47551,93,0,0
47556,57,1,0
47557,65,0,0
47562,25,1,0
47564,57,0,0
47566,29,0,0
47567,0,0,0
47571,8,0,0
47572,19,0,0
47576,13,1,0
47577,18,0,0
47578,88,0,0
47579,47,1,0
47580,26,0,1
47583,12,0,1
47585,85,0,1
47586,75,0,0
47588,51,0,0
47591,46,0,0
47592,38,0,1
47593,86,0,0
47595,31,0,1
47596,77,0,0
47600,73,0,0
47601,20,0,0
47606,26,1,0
47607,13,0,0
47610,10,1,0
47613,0,0,0
47616,18,0,0
47618,16,1,0
47620,99,0,0
47621,28,0,0
47623,13,1,0
47625,39,0,1
47627,14,0,0
47628,20,0,0
47633,10,0,0
47634,19,0,0
47635,53,0,0
47636,99,0,0
47639,93,0,0
47642,4,0,0
47644,8,0,1
47645,29,0,1
47648,93,0,0
47649,63,0,1
47650,93,0,0
47651,60,0,1
47653,38,0,1
47657,12,0,0
47658,46,0,0
47659,10,0,0
47660,93,0,0
47661,12,0,0
47663,84,0,0
47665,13,0,0
47667,12,1,0
47670,53,0,0
47672,10,0,0
47675,0,0,0
47678,24,0,1
47679,3,0,0
47680,32,1,0
47685,87,1,0
47686,54,1,0
47687,10,0,0
47689,32,0,1
47690,81,0,0
47692,89,1,0
47693,12,0,0
47695,96,0,0
47696,0,0,0
47699,86,0,0
47701,22,0,0
47702,66,0,1
47705,7,0,0
47707,13,0,1
47709,9,0,0
47710,25,0,0
47713,12,1,0
47715,13,0,1
47716,60,0,0
47718,86,0,0
47722,48,0,0
47723,15,0,0
47724,95,0,0
47725,56,1,0
47728,14,0,0
47729,86,0,1
47731,77,0,0
47733,35,1,0
47734,49,0,0
47742,62,0,0
47743,76,1,0
47746,49,1,0
47749,12,0,0
47750,67,0,0
47751,47,0,1
47752,85,0,0
47753,58,0,1
47756,99,0,0
47757,61,0,0
47760,66,0,0
47762,40,0,1
47766,70,0,0
47768,57,0,1
47770,18,0,1
47771,20,0,1
47772,13,0,0
47773,13,0,0
47774,26,0,0
47775,8,0,1
47776,82,0,0
47777,60,0,0
47779,4,1,0
47780,20,0,0
47782,9,0,1
47783,80,0,1
47784,35,0,0
47785,63,0,0
47786,2,0,0
47787,49,0,0
47788,41,0,0
47789,8,0,0
47792,76,1,0
47793,40,1,0
47794,17,0,0
47796,4,0,0
47799,32,0,1
47800,1,0,0
47803,52,0,1
47804,75,0,1
47806,74,0,0
47807,12,0,0
47810,77,0,0
47812,46,0,0
47813,13,1,0
47814,89,0,0
47815,59,0,0
47817,65,0,0
47821,8,1,0
47822,46,0,0
47824,75,1,0
47825,0,0,0
47827,80,0,1
47828,83,0,0
47830,86,0,0
47832,18,0,0
47833,28,0,0
47834,0,0,0
47835,28,0,0
47838,39,0,1
47839,49,0,0
47842,51,0,0
47843,40,0,1
47847,22,0,0
47849,26,0,0
47852,32,0,1
47855,15,0,0
47856,75,1,0
47860,60,1,0
47861,93,1,0
47862,13,0,0
47864,63,1,0
47868,81,0,0
47870,75,0,0
47871,76,0,0
47872,3,0,0
47874,30,0,0
47876,58,1,0
47878,48,0,0
47885,56,1,0
47887,20,0,0
47891,19,0,0
47892,86,1,0
47893,57,0,0
47897,42,0,0
47898,93,0,0
47900,65,0,0
47902,36,0,1
47903,4,1,0
47904,20,0,0
47908,17,1,0
47915,12,0,0
47917,94,0,0
47918,85,0,0
47920,51,1,0
47921,53,0,1
47922,25,0,0
47924,63,1,0
47925,32,0,1
47926,26,0,1
47928,40,0,1
47933,0,0,0
47934,75,0,0
47938,61,1,0
47940,75,0,0
47944,29,0,0
47945,74,1,0
47946,28,0,0
47949,13,0,0
47952,73,0,0
47954,61,0,0
47956,63,0,0
47958,57,1,0
47959,12,0,0
47963,37,0,1
47964,60,0,0
47966,57,0,0
47967,74,0,0
47969,67,0,1
47970,35,0,1
47971,4,1,0
47974,47,0,0
47981,73,1,0
47982,44,0,1
47983,38,0,1
47984,80,0,0
47985,27,0,0
47988,75,1,0
47990,60,0,0
47992,70,0,0
47996,8,1,0
47997,19,0,0
47998,25,0,1
47999,57,1,0
48002,65,0,0
48003,29,0,0
48005,9,0,1
48007,74,1,0
48008,51,0,0
48015,75,0,0
48016,14,0,1
48018,18,1,0
48020,13,0,0
48021,75,0,0
48023,49,0,1
48025,89,1,0
48026,29,0,0
48027,96,1,0
48028,52,0,1
48029,46,0,0
48031,26,0,0
48032,35,0,1
48033,57,0,1
48034,12,0,0
48035,46,0,0
48036,12,0,0
48037,46,1,0
48038,90,0,0
48039,65,0,0
48043,69,0,0
48048,58,0,0
48050,25,1,0
48053,9,0,0
48055,32,0,0
48056,73,0,0
48059,93,0,0
48060,46,1,0
48061,66,1,0
48064,3,0,0
48066,49,1,0
48067,40,0,1
48068,53,0,0
48069,93,1,0
48070,73,0,0
48071,26,0,0
48075,63,1,0
48076,3,0,0
48077,64,0,0
48080,75,0,0
48082,47,0,1
48084,73,0,1
48085,51,0,0
48086,85,0,1
48087,25,0,0
48088,16,0,0
48090,26,0,0
48091,13,0,0
48092,32,0,1
48094,25,1,0
48096,32,0,0
48097,94,0,0
48098,33,0,1
48099,3,0,0
48103,75,0,0
48104,40,0,1
48106,88,1,0
48109,37,0,1
48110,75,0,0
48111,73,0,0
48112,22,0,1
48114,46,0,0
48115,88,0,0
48116,82,0,0
48117,62,0,0
48118,59,0,0
48119,77,0,0
48120,65,0,0
48121,18,0,0
48122,63,0,1
48123,35,0,1
48124,29,0,1
48125,38,0,1
48126,24,0,1
48127,99,0,0
48130,46,0,0
48131,91,0,1
48133,25,0,0
48134,65,0,0
48135,93,0,0
48140,46,1,0
48143,56,0,1
48144,4,0,0
48145,74,0,0
48147,91,0,1
48149,26,0,0
48152,73,0,0
48153,51,0,0
48156,43,0,1
48157,13,0,0
48158,49,0,1
48160,59,0,1
48161,25,0,0
48164,86,0,0
48165,12,0,0
48166,27,0,0
48167,40,0,1
48169,82,0,0
48170,83,0,0
48171,51,0,0
48173,3,0,0
48174,54,0,0
48175,93,0,0
48179,61,1,0
48181,75,0,0
48183,13,0,0
48184,22,0,0
48185,9,0,0
48186,97,1,0
48187,70,0,0
48188,38,0,1
48189,99,1,0
48191,63,1,0
48192,12,0,1
48194,85,1,0
48197,94,0,0
48198,0,0,0
48200,90,0,1
48201,65,0,0
48202,29,0,0
48205,12,0,0
48208,46,0,1
48210,88,1,0
48211,3,0,0
48213,63,0,0
48214,99,0,0
48215,91,1,0
48216,99,0,0
48217,86,0,0
48218,6,0,0
48221,42,1,0
48222,6,0,1
48224,9,0,1
48225,95,1,0
48226,46,0,1
48229,78,0,1
48233,94,0,0
48235,27,0,0
48236,12,0,1
48238,73,0,0
48240,92,0,0
48241,99,0,0
48244,24,0,0
48245,66,0,1
48246,65,1,0
48249,22,0,0
48250,32,0,1
48252,9,0,0
48253,65,0,0
48254,43,0,0
48259,32,1,0
48260,63,0,0
48261,20,0,0
48262,19,0,0
48265,22,1,0
48266,37,0,1
48267,56,0,1
48270,13,0,0
48272,63,0,0
48273,64,0,0
48276,75,0,0
48278,91,0,1
48279,82,0,0
48281,12,1,0
48282,88,1,0
48283,58,0,0
48284,13,0,1
48285,50,0,1
48286,35,0,0
48287,88,0,0
48288,27,0,0
48289,53,0,1
48292,67,0,0
48293,60,1,0
48296,77,0,0
48297,52,0,1
48298,97,0,0
48299,40,0,1
48300,15,0,0
48302,28,0,0
48306,71,0,0
48307,4,1,0
48311,49,1,0
48312,54,0,1
48313,57,1,0
48315,30,0,0
48318,22,0,0
48320,58,0,0
48321,26,0,0
48322,2,1,0
48324,14,0,1
48326,49,0,0
48329,84,0,0
48330,68,0,0
48332,10,0,0
48333,58,1,0
48336,47,0,0
48337,63,0,0
48339,65,0,0
48340,63,1,0
48341,35,0,1
48344,99,0,0
48345,80,0,0
48346,54,0,0
48347,86,0,0
48349,93,0,0
48350,21,0,1
48352,22,0,0
48353,77,0,1
48354,12,0,0
48356,91,1,0
48357,8,0,0
48358,17,0,1
48359,12,1,0
48360,32,0,1
48361,42,1,0
48362,3,0,0
48363,85,0,0
48364,31,0,0
48365,63,0,0
48366,27,0,0
48368,63,0,0
48369,9,1,0
48370,80,0,0
48373,75,0,0
48374,37,0,1
48382,65,0,0
48383,4,0,0
48384,0,0,0
48386,99,0,0
48388,29,0,0
48389,77,0,0
48390,26,0,0
48391,66,0,0
48393,46,1,0
48395,13,1,0
48396,12,0,0
48397,93,0,0
48399,82,0,0
48400,93,0,0
48401,75,0,0
48402,81,0,1
48403,55,0,0
48404,93,1,0
48405,44,0,1
48408,24,0,1
48411,37,0,1
48413,53,0,1
48415,75,1,0
48416,60,0,1
48417,54,0,0
48422,2,1,0
48423,4,0,0
48426,10,0,1
48427,3,0,1
48433,5,0,1
48434,25,0,0
48435,1,1,0
48436,88,0,0
48437,12,0,0
48439,89,0,0
48444,93,0,0
48445,51,0,0
48446,77,0,0
48447,14,1,0
48448,21,0,0
48449,79,0,0
48451,58,0,1
48452,86,0,0
